G,F,E,D,C,B,A
3.01776711000565,0.090714583874168,0.75206961589696,3.83413472137678,3.93897381546804,4.95166420157091,3.15370564829175
4.64049643757049,0.0296133530584473,0.0508041014759244,2.45119334036639,2.65712072020801,4.8160933069989,4.50188702984287
3.60904951428107,2.69311717954105,4.12612520199317,4.66203251958172,3.61594153783798,3.62152812186139,3.93881162549918
2.22123228864125,2.32140451469146,0.461526731034341,2.86612347821661,4.59523607797269,0.080742871238948,3.26705336354259
0.0187716333622391,3.62414617926289,4.7258309577214,4.66995138631899,2.72503735249109,4.44697268028624,2.31925680257837
4.01680417345246,3.36226975177423,4.87106940773464,3.00297165970139,3.12414129765721,0.740835344084534,2.02289881376881
4.18926965292184,2.89572969263963,0.396910472954065,4.02934045236676,4.89035825877264,0.450775241244141,2.87821162589539
3.18682864404211,0.246009491982842,2.84975675830504,2.52702426710471,0.379036824158264,4.02054039792459,2.45709297884847
3.04260202551737,4.62654639377059,0.281624199149881,0.255426918247929,2.2728959965891,4.70849821597932,0.069076774317761
0.683846181381257,0.555111873119291,0.539234208682634,0.532521805274452,3.20616672116835,4.25584637285251,2.2708367791172
2.32259759311996,0.746902796850867,0.617857608422804,2.48060454598902,3.13217332640224,4.24590592752613,3.32041498054975
3.6398885316186,4.03109535968633,0.436647065797466,4.01032670727096,3.35108559025828,0.0288884124106559,4.83135576582368
0.62487771275736,2.80642146409701,3.32397567750967,2.67459415233554,2.89937131803739,4.58826769928685,4.6189523457349
2.78846724647861,4.34152947108247,0.0428940572222801,4.33896449221277,4.17976296195617,0.520389822682154,4.51045951563975
4.75405002486426,0.773532788537373,0.195713883460672,2.53101856884077,3.93359798339333,3.46951597299123,3.72586259690484
4.55193592836571,0.613992990574371,0.0261474035510949,4.92203873732084,3.95708525066131,2.27675872973115,3.32139192727001
3.96082358960803,4.87255215030574,4.06156871263429,2.781440693861,3.95423914665082,0.226230300710368,3.0979356709945
4.62751306542229,2.10534665850735,4.24105184256374,2.34443811854605,4.92455898850606,0.368404410782936,3.85157946266211
4.90673141299352,2.71636226514646,3.72007475531398,2.25496967617331,3.22634152510037,2.83609061734319,4.12772560019289
3.77236068448573,3.63737617050849,0.268944850963579,0.355721830795997,4.18361909839465,3.01712917506654,0.666182251850655
4.94039515071812,2.08185477845631,2.67118310879126,4.24906109819926,4.51853154387465,3.41407529097668,2.2634524726957
3.64778680004494,4.48633193484691,4.69223544455001,3.65846063231817,4.68296564541871,4.20623597831604,2.0712384468266
2.88078672914699,0.241666856708447,3.08209304340629,2.19072427412933,0.76850830484152,4.45182536643242,2.34513899064544
3.4737102255032,3.8185544878308,0.379764301521756,0.475967155972621,3.58778097856738,4.70964321098657,0.58129271715357
3.21525893253893,2.90320445726506,0.629809599340749,4.27378941475543,2.31172216200139,0.717537457428977,2.10434639302177
3.79932738408708,0.501434608965644,0.430495635104512,4.70856848811188,4.94201256674443,3.74428778854784,2.97525618875179
3.44209246940974,3.37157864419182,3.2354671969382,3.36095710810268,4.13697933711076,0.171194015668962,3.91216744010286
0.551089957554797,2.51616401222722,3.4443597197336,4.79007010266483,2.21058645310757,2.51412862620586,4.88639602309406
2.86010835065582,0.192565940754092,0.387166935536404,3.44550697606895,4.0349664468104,3.65125038799015,4.47720279379161
0.595217632285472,4.29061872355747,2.61175354558375,4.80309134547755,4.18433073523246,3.11662726390623,2.76651301057069
0.133692215432718,4.90337169634595,4.7132582981235,3.55958937717101,3.47033518676205,2.78399016488115,2.10722456787969
3.87556444070575,2.17223457375187,2.82765595355413,4.24071754751251,3.1544473844983,0.0997742941298055,2.26976839344874
0.577832291750433,0.603045393604821,0.561380279336064,0.680588420411198,3.34858349520416,3.72044032464396,0.0762902421358996
4.41620219353604,2.83134712651236,4.09271445702276,3.03500485937441,3.75264596760032,0.498353457900526,3.71164134685859
2.23624315338362,3.6942586248269,0.0237595763887492,0.474637005655595,2.84716735106744,3.94667314071055,0.450489899742665
3.27087014640231,4.62699938668171,2.81346158992014,2.15128529802797,4.94122642575873,4.11368522813727,3.57036931346176
3.93500610410866,2.07658164868898,0.559042704297884,3.50524004088418,4.5071927314328,0.543635057314984,2.75700067189293
0.086486544447636,3.18468083718047,2.27333138163584,4.79007807290088,3.16141444199791,3.44878815332174,3.43522665357117
2.02185152282173,0.141034953288827,0.256448073568283,4.19958316660965,3.14862792947156,3.56559080918235,3.19635770494529
0.568490063950521,0.607611604564041,0.452234857978491,0.402612698651666,3.48393607591183,3.18731049871463,0.424833382959967
4.6270672662459,3.19531007521342,0.489377249873532,3.53034655569776,4.50962126654478,0.791192318991964,3.80934701333974
4.08206309630606,0.69618530915508,0.153892699148529,2.19720482118299,4.74168205525825,3.9739472521479,4.83319804988654
0.0120791189391476,2.20890340882747,3.28254617361558,3.4191909810849,3.0067179536927,4.87380039234021,4.48437979131644
4.24930632318247,0.420410019333301,3.03267048532821,3.72733127201931,0.239017552550845,4.00786767118053,3.12181259312718
3.56988613661387,3.45792162563787,0.20771534630474,4.61277820503324,2.63480290498375,0.264039447556618,2.39632918815264
4.92640034914778,4.4720088258551,3.9766650196487,4.99589312027694,4.20270373381263,0.726708029721458,2.40463588825475
0.623202572093701,0.0618515222242184,0.467266266257511,0.670106336984146,2.98344286035793,4.6805796098921,0.410776266128344
0.398330175977416,0.364624696389179,0.217471910679417,0.640392994424828,4.35489606382483,4.18157843811899,0.0355997337498687
2.4592580805333,2.41649872739352,0.199139468999705,0.785116933325428,3.46826643560506,2.70769446195989,0.768692757297108
4.8674491704949,4.12920336785557,2.35023643263196,2.15988645302198,3.97551711938743,4.82317377616377,3.90180519748302
4.98679527052912,4.70867485772606,3.97909913010635,2.11994276752223,3.32015099877836,3.29693707280193,2.89828577695141
2.23566028381549,3.0529925242002,3.20618952422166,4.26343142557121,3.29355348112295,2.40205370063899,2.50014074228839
3.01065326256882,2.51804186188946,0.293634766703016,0.7593987855712,4.09321379161926,4.00851360389573,0.742843414321238
4.97823085605032,0.671884602990056,0.724484688618918,4.90833581618498,3.81289268965181,4.4375930587258,3.78751422668583
3.28028218874149,2.80834431186899,3.06032312977552,2.62854807243286,3.19066353809323,4.60734068794355,4.05582886849397
4.47004534417757,2.32050723263463,2.11302813598642,3.18826599662708,2.92249180449155,0.476472158413763,4.30157370959935
0.171465624375313,0.152004596209743,0.696676141357278,0.734579337667517,2.4660559199789,4.38513879586681,0.771887514064293
2.86434688487416,0.040461658397608,2.90631625006166,3.04406518416795,0.299482916679041,4.77396762279669,4.06223651259118
0.586104825411862,0.588827923838554,0.416088265044692,0.400911792292451,4.02067999690363,4.40500758750625,2.67295277927906
3.53628294552238,4.24004213620394,3.56666050388785,4.05548299460132,3.66735840358114,2.67790877530327,4.62448265756254
3.39831277866619,4.81719387827652,3.73384667388805,3.16452440377633,2.25057381842586,0.070700986986412,3.85749511649958
2.99882899517615,3.85779842662306,4.80215932437669,4.9278947011493,2.1344720562669,3.26845527795523,2.3363287291834
3.58124534113621,3.95294345127414,0.0508806680745515,3.43579729445057,2.01922415678376,0.745164630095619,2.87788274196982
2.24153444849943,0.454802171622982,4.18998727725233,3.75613803902573,0.464519731294163,4.3625667640046,2.89938375297074
2.66358554586487,2.76882498521283,0.642266946459139,0.592350431452155,2.55952050419958,2.00290383121324,0.431371835442662
3.00787731347545,3.77228650581358,0.153139458456338,4.77064031767336,2.3192726169677,0.438546289292027,3.60264784260987
4.90662249913206,2.29438190514714,3.84935044497922,2.30766470329125,3.02263473592754,3.83509483726628,4.37462264215034
3.32226315823176,0.0432278948948938,0.538305590982723,4.53941583223426,4.85703499981194,3.20370337116533,3.63865151229374
4.88393921598485,0.788059358606058,0.669943654665272,2.84468787035772,2.67036285898455,4.61252551004692,2.16172178344444
0.259366764108697,0.459772586112144,0.772189279848802,0.484411962413768,3.46976098339429,2.26278626076279,0.110045516822883
3.72085425172221,0.472273771640497,4.56371843580564,4.81446718062427,0.414938583297029,2.12580919743435,4.78286959349532
2.13984680545496,2.92448208280816,0.110208267863679,4.81009223860386,3.96361510730949,0.384350323201977,2.15733535768261
3.97614192120959,3.27975828457001,0.423415944145432,0.593019499988145,4.16331673600449,3.77423172843802,0.588508389513368
2.04432145680532,4.51718642144771,0.681982725283212,2.89238426202694,2.30612390495077,0.440136099968808,3.22728623833638
0.708215896098034,0.634026247074491,0.434711310688795,0.306851054434534,2.22826260577608,3.40170756210465,3.55878205255955
0.152384484933455,4.44032064303338,2.34354192416277,4.72715502906285,3.44504882670579,4.68686429807478,4.29487983409988
4.22741404618882,0.723081389842184,0.586736716108203,3.65348403443918,2.02653361944135,2.61793069378589,3.00599687821337
3.26211359075994,0.0579930817004583,0.630513120516401,3.51347148082187,3.98642597119068,4.67617547633136,2.5215856111957
3.60165408787596,0.285325435417164,0.670910480367985,3.78352124302956,4.6446775800325,4.07376947300055,3.31474781711033
4.36649464765967,2.2472972029779,0.536560617448396,4.32198601143914,3.77597501605426,0.426597740148557,4.17192399655752
0.75145501688596,0.16807257182403,0.719213959886106,0.729774295724573,2.47591795295929,3.09567665644916,0.760288927720019
4.71678534691179,0.377469710007417,0.521755074867919,3.75312207771482,4.90615432921095,4.48627895813984,2.82523868390813
4.9606349663325,3.47947659761978,0.75626353838022,0.699123789401193,4.25373204936287,4.30608343668461,0.21482018371879
4.40622938459838,4.75606288979503,3.82608803127285,3.21451770500916,2.71534376763433,0.532568045034888,3.78482717853955
2.00762784329027,2.32572903708767,2.53959467934292,3.07306708160175,4.84584276357161,0.519114287470122,4.65435038864845
3.80025615382332,4.84183151893248,0.507145721703825,4.63929166664919,3.93844730248857,0.146617148924298,4.05301532186552
0.776892616961998,0.0822596741528358,0.699218612873299,0.566685903561401,3.34272290411534,4.00797760749101,3.15650760803503
2.86653808126626,3.19275213737971,4.53773244250462,3.52900622398161,2.02964847311812,4.26166753703536,3.67607878043653
0.250543342801341,0.0637877616493817,0.48056773473825,0.216370681186145,3.70936278257848,3.79812240939378,3.86883547814829
4.12914722857847,2.76675298911858,4.38988012685738,4.48727576200132,3.37404853532804,0.410954565683952,2.33594391223731
0.691364255766398,3.52782933276688,2.07519257239134,3.84921746678955,2.81407808264991,4.88297941373472,4.89393055640103
2.91663138005856,4.54764319138473,2.77263996179478,4.69315331374015,4.0858762382422,3.55281538794257,3.19611546082216
3.6676017866859,2.59379601210747,2.16841962672726,4.05039113872619,4.7892241970329,2.34421865602353,3.587593204464
0.675321503904938,0.247702652172924,0.282035697589599,0.405844823112,2.56073761490216,2.69994731293428,4.17146765693462
4.75420759496118,4.94088778379331,2.83717132566891,2.39665343799759,3.06669640615291,0.150767810077601,2.17090931376927
2.74361081771378,0.724432753639763,3.26006847777246,3.54011938068792,0.542647468184198,4.72392694609099,2.90276995760473
2.33552414198343,4.26852562514618,0.652631414185204,0.181987543819733,2.59892438014696,2.62326297418795,0.234177192205669
0.345444040974736,4.17823255238263,2.43332660287262,2.66544796376407,2.64159585293871,4.52836855840796,2.3555257325569
3.5406223285008,3.83799162556337,0.351581012110332,0.0909908351970495,2.97646796630613,2.57517112386824,0.363174614822098
4.74114754335017,4.53663061791534,4.62709687328155,3.86926221159766,3.73898729416106,3.56313225203457,4.92073034982908
2.53771492118742,3.51451787604938,2.30936080635744,3.48166130291098,4.46335353433082,0.377874699601166,3.90858713266068
2.76763529105514,0.780678162531122,0.109971071745987,3.61765986778422,2.0510013162424,2.58416648398857,2.81406977313504
0.2973106822037,4.519571106041,2.7090492844932,3.16948592603403,2.65768511966434,3.97670180515731,3.78866386629333
0.233125603855686,0.613338825108882,0.775169298805774,0.466589255009657,3.47634174291033,4.45178016084395,3.34365305724204
2.10198749180165,0.0105853212388336,0.68352518387959,3.82798180812985,3.01108978856246,4.47324016649142,3.78272307746211
0.794657059727781,3.58896917313258,2.2041729936366,4.8108152633785,3.92599621168872,4.37269109209159,2.68671239158274
0.212043311292001,4.3151966550348,4.26502403565164,3.63967126635947,2.49118261612738,2.08559656394026,4.8097793341196
2.04611523544445,0.590820287846625,4.58119762377385,2.99596847013569,0.621991268608198,3.7665378452514,3.42392114987686
3.62665623666252,0.0273740828881696,3.26518803783873,2.01933872983232,0.154127826364385,3.01611846791371,3.09545264679736
4.56608086520371,3.80572495396555,4.40419068354015,2.44774306132322,4.44236187595415,4.9242088664924,3.01439259544857
3.33956844150485,0.143166888981498,0.453394944634568,2.18052168124983,3.53365770944738,3.47314554954704,3.87852121213465
2.70691144572914,4.99775468371779,2.24091916009437,2.15028005888979,4.29733523327963,0.0855279744113726,4.68309606068958
4.80960214948137,3.52739971275491,0.539783715074517,0.388880782498493,2.40429436063868,4.20645279121825,0.13530854910637
0.737333722229707,0.0183060665447789,0.79820213530824,0.205518517734067,2.67579778084984,4.06676402605047,2.81160235930474
3.8576266383837,0.127810329026137,0.137433889025804,4.66507625317637,4.83543418706425,4.26816522745456,3.96409742782467
0.348384818870181,0.553129364877208,0.432286568482427,0.362874049348358,4.58341853015951,2.78608290551921,0.45917930026299
4.59372848336335,0.564593331519672,0.318873179179075,3.1419260624302,2.4065251218342,3.55129846460787,4.40784096440971
2.38434015776089,4.54404279902396,4.95500899747666,2.24801441642386,3.53553988041303,0.728057490211937,3.74566963724248
3.32371514265633,0.303151151231267,4.16277433722366,2.09235064233624,0.506828748213003,2.67627824564137,2.92170441826393
4.57266190913569,4.76794640704452,4.1177456605215,3.65116075528874,2.07994904341719,0.675981986978333,2.23647129428476
4.69458084399769,4.67834901861634,0.437506580298479,3.73150842316454,4.97889596868132,0.171681867870825,2.49019744520709
4.63179167365124,3.03582509740869,2.94836823599398,3.85561060609054,4.99586663081664,4.2060452015995,2.69179739792581
3.87641599654443,2.34296164897318,0.0916685040873505,0.119330602963037,3.25753053946153,2.60957410371176,0.365130838402991
4.2743354652941,3.50449489807749,2.10548220286241,3.24546639368913,3.42655122463841,0.185386428120722,3.28001620568468
0.748987339749713,0.587640751118288,0.358186383906437,0.423013879794962,4.27931141538407,3.22821129470224,0.711064326298235
0.672687419016564,4.42546207473597,3.07560314886457,4.22563290883021,2.47093218046655,3.04061283943962,4.80574055612762
4.02649510351137,4.39468276685744,0.374556668583574,4.85028552230667,2.39426793131478,0.456198807342109,4.58313244627998
0.133064087236255,3.02533512435675,2.35657946901965,3.38943345684954,3.12308934251476,2.05846625443021,3.60435178423145
4.5354904401344,3.91643654418062,2.23316548393676,2.49380230324665,2.89271636934123,3.92775008581799,3.51458498737998
0.463683849937198,0.679370322285465,0.480754398910887,0.776593705293771,4.34802836848949,4.08466220740211,0.179716875566095
0.542067381601692,0.112982436408825,0.533276393057039,0.660787935936583,2.0688191507214,4.53476507331684,3.24547063507881
0.330598120739246,3.79297342028621,2.44518113302289,2.14848941135639,4.12906740459248,2.75425327053728,4.3636186466617
0.013852865140959,0.0790517797677778,0.476218005089496,0.0135073040114856,4.8667488475187,3.18266818019216,3.67721356177741
3.89734216002188,2.21421180474573,0.586212380475957,3.23044961700295,4.37075667862365,0.0426080972280623,4.78121716993454
2.51566925532992,4.07317498147919,3.76482364352273,4.89373202722577,2.12538702366629,0.78353596510239,3.12711545236157
0.267011750517479,0.303817950645983,0.468913072851673,0.0823794123893073,3.59937921348353,4.83898507545745,0.142680475611653
0.672766508898866,0.329068073665427,0.360051455804439,0.0302047944318504,2.96132241252415,2.59762071719821,4.27236432157175
3.95155997418294,0.228359333689693,2.86444767844277,3.8286681002963,0.55827948056612,4.32244311706973,4.0826960847282
3.36602006026473,3.87656376261334,0.402462871186514,2.45530473954789,3.44527050745137,0.282086011602838,4.07386671002001
2.17655192482015,2.16399848513121,2.60762397175183,2.49228652561193,3.00951002038675,2.10301006956172,4.51720992431126
3.60758844121652,0.605792866896113,3.59939007594865,3.97722894475065,0.225123337088638,3.58918023532998,2.06926970608983
0.0596309443716429,0.26421109843639,0.349770165453626,0.25365734501305,3.35464899166022,3.57000800121849,0.401550765872465
3.31787645218245,0.642114006414825,0.175958343952835,3.71890254833824,2.87007626152876,4.23222655625956,4.0826929612609
0.0932815996870606,0.72993359987618,0.189172881762798,0.784707946251075,2.6498360722174,2.35123637536329,3.02684390025988
4.6241792432238,3.15738678493186,3.48586317834161,4.43482846483766,2.30392220238695,0.244032492417415,2.05804040075026
0.564412003744414,0.415387715957561,0.371337054111392,0.373718971762466,4.91824374994808,4.38302357449615,3.65350762596501
3.98216990554996,3.30206565844784,3.65337127987669,2.27070850523527,4.26653844308002,0.743075924096481,4.49364249317013
2.78236435672411,4.2958397359651,0.352506642979921,0.333698769029304,4.06646324638134,4.68353369094464,0.418134155873358
2.65029636615808,3.55759313125865,4.05785785995135,3.16364664943281,2.39689071289956,4.94753985712471,4.59436651603102
2.29196949072878,0.349243403447715,2.3855454630388,4.59363489074016,0.743181616407786,3.51215605053886,2.65151506092356
0.416185031527388,0.0823598937155207,0.625634169664158,0.332492951845028,2.58625574341704,3.42916155934268,3.7709556157769
0.403551791745665,0.226205070005924,0.342478117267187,0.661603336832621,4.67617016377934,2.56507416025016,0.330894921933623
3.40743241590514,0.710451773491225,4.15261768017737,3.88869908961961,0.282747779884848,4.65039053100489,2.33791182794716
0.305151677951861,4.31270516265979,4.56205075802097,2.20568545430685,3.79787036830186,2.52169460422218,2.10196596965132
3.04939908823541,4.47108448775706,2.04070309979549,4.93149181867569,4.31910900278583,4.195232531756,2.44346719882616
3.73204708391855,0.204296029606107,0.541960982702138,3.51976957746593,2.32987542639841,4.10888841212155,4.6898841197188
0.486775757170342,0.500739615627991,0.141170560303042,0.469546954451175,4.92399793235689,4.22062621580829,4.47169690069276
0.68266032583286,0.401055842715813,0.661006597670459,0.104287944489486,2.03723526203442,2.05690074464115,2.94545485786833
0.228769214610504,0.0845543033880293,0.551471353150757,0.361339349520117,4.47150575972293,3.62100645754131,0.197069169393159
2.17082597793409,4.83261193286823,0.63335139488879,0.125659565003404,3.68592243221856,2.30177533775446,0.43372728941253
0.677361476646472,0.720501139800372,0.293992745223248,0.536197464354483,3.72056918025993,4.19063134071787,4.90945723999889
2.74975168129885,4.5529173443268,2.70478634088971,2.61534765128855,2.83987041460891,2.5681513025437,4.3653639390084
3.5368837204323,0.0635389576419099,0.533413710347161,4.12142870661889,3.69384032310618,4.11897358691494,3.60941294467787
3.1278745633265,3.97463153994994,0.181501466458801,3.87476718252794,4.04491815419958,0.203121763139113,3.26328983425937
3.8807058771599,0.547754837118599,0.184594572178681,4.26810637473722,3.27512317856201,4.4178182778647,2.5488713085092
3.11965979909517,3.19144148870605,0.201540850209958,0.106671751641927,4.77887097951634,3.78124646832158,0.770091254603496
3.38093940271185,4.64141594682444,3.64724465045317,2.89990989651277,4.33776815832627,4.29631898802973,3.43969777774054
0.339129127371974,0.777878530587664,0.219024770448988,0.0784843159752964,4.80773025254005,3.28586495477598,4.22665356000138
2.70264660017032,2.41283643064358,3.10930876907515,4.14421415153482,3.35300453693465,4.77632118257823,3.78494769997464
2.89876751556356,3.22486094436085,0.332645444922774,3.99841932406411,4.81749689308674,0.330096605463456,3.09820187000107
2.34585304998626,3.80470456653788,3.58878988129533,4.56828266699117,2.69697817489311,0.155202907649164,2.95731408713249
4.31731813700285,3.97943580363513,3.40265712503741,2.46662362014478,4.73131681796444,0.0779533587806736,4.21662244944512
4.3816488174948,4.93948436060952,0.664669404092142,2.541760961504,4.35563822974688,0.731471273965848,4.24476342239464
2.13180755873547,0.570405294748388,4.43859226282648,2.7988409231932,0.514083620878929,2.76073414501885,2.45842868242809
2.48288382815831,0.267467889162117,3.83396277330111,3.77121461872343,0.741379178016907,2.72594457197751,3.35951337013995
4.40857321363042,4.37355930774193,0.758461447812234,2.15098496608162,3.76035010303669,0.229075187899652,4.97160013978042
4.73143024145572,2.24167393614571,0.509641817418708,4.48682238761475,3.06239063632972,0.624859659492015,3.55028653622607
0.405777369791213,3.54875641798505,3.79173471156038,4.63789797367016,4.70614984512202,2.35498353303871,3.3414611757532
0.586402469068862,4.59625012387703,3.55116438272,4.14244892487546,2.4269531209219,2.37855353664454,3.92652663692567
3.107572382999,0.0680177314307189,0.116443917819376,3.06714116245514,3.70951762661474,2.39516283081796,3.01085649762138
4.02593144597026,3.63030305906722,0.341794827619867,0.565655049131413,2.15737894263361,2.9149718865858,0.212584154128637
2.56998111636963,0.467992267167401,0.749586457238777,2.31280869073469,2.16636395524537,4.13527415570578,2.2173245545477
4.61369695962092,0.589478444419944,0.263229977509428,2.03769962507598,4.27958290396023,4.74147507716755,4.16763600735754
4.47411896815418,0.293488366586297,2.05611744105256,4.25917838859824,0.784698303059363,2.32660962047449,3.03260392337634
2.75003867415818,0.526463663283139,3.75746280703056,3.96462618442192,0.206495278360017,3.24737471618252,3.45964553387144
3.77854836687837,0.457607212476782,3.15119807754721,4.85241467205773,0.754142479521516,2.32595090984567,2.5319070816853
4.2072889072893,2.58034289018489,0.499231978977751,4.82703841338965,4.26739884621889,0.138102506690476,2.80676950180848
0.21439014893022,0.0369440697446806,0.748755581348183,0.334894128303184,4.64859670323442,2.00851189322349,0.233719942005049
0.738093165738351,0.737348617908526,0.37393904547622,0.79692752257113,2.49117207812418,2.5557418755028,4.44027248179147
0.56463487674079,0.310204584727459,0.405315252752307,0.431898832532233,3.31000150379345,3.58903986559298,3.25983260276911
4.65153116934871,0.309727535757539,4.41815558202486,2.24971778174262,0.728172041339562,2.95385171042725,4.04383183565374
0.498955034247016,0.67862114188016,0.735768030705398,0.625421511996248,3.38432636378117,4.29305304636531,0.0348572589975127
0.225676981476415,0.392579542577483,0.744560621097644,0.696217060649704,3.54635962486305,4.83599874056191,0.702123214178556
3.4031839159523,3.04245634362495,3.80600337003521,4.89411566258898,4.8844170531611,2.60698648481226,2.90095928520574
0.559720280523962,0.36634434746801,0.724544629977762,0.641010440082402,2.31952070757989,2.23330185414082,3.00043385888996
0.21319965127823,3.73180807735529,4.04146480054959,3.50143618237069,2.637249736266,2.40509635687018,3.78076832380661
0.654997609558707,3.695059820487,3.20790074178364,2.21638067128743,3.18869502188305,4.75123968193146,3.41248020520138
2.40386239067789,0.515486805122034,4.8458010438148,4.88541713169804,0.208271371258717,3.96362625607922,3.77104115137764
0.0190632394680958,0.17729931972318,0.415771279235497,0.179128623594917,2.1239390695357,2.79679734683048,0.226763856248851
2.32818536279377,3.43637606069351,2.48715656750458,3.02734041423268,2.81235258575745,0.535954356797185,3.54397803660491
0.141564738453117,0.427357547230831,0.515450887970211,0.547490367302836,4.20052319649895,2.7708167793058,0.0572123087933884
3.58903200586824,3.45587432913777,3.19790144755947,2.43241047246382,2.24920673845909,4.93192805551992,3.98025640592469
2.14786571689773,4.80037113805998,0.47531487894374,4.37431314466089,4.88343947538242,0.226745188726059,3.67902733679456
3.86268773685395,2.01514547338418,0.135210907742979,0.0136533142579751,4.37141667932987,2.2930330459447,0.604121431049362
2.09998461486479,4.4699056103878,4.57865023763422,2.6275485853451,2.12821906884937,2.471752673965,3.05850166350932
2.06355111011981,3.95125293738171,0.502524713461361,0.638680955738681,3.85773143392017,2.17777306127778,0.744059388363779
0.450684901122027,0.53816913428843,0.262124015073802,0.180507762580816,3.17381409569732,2.60050766991015,0.344905464191618
2.22562784813852,0.435633592986495,2.05398621341355,3.3506487446277,0.0898314686070446,4.82916801324788,3.09951550217073
0.572701989685977,0.569921298631373,0.113281045474118,0.789511051846069,4.06354174698247,3.09272542532718,0.266833836331949
3.10408568036792,0.482843828650879,2.08646629354268,3.63122037145302,0.296262187052578,2.48047530835496,3.77574193467184
